1,0.73877,-0.15224,0.93542,0.66661,0.78919,0.4535,0.29117,0.2887,0.1755,0.35284,0.31836,-0.078857,-0.17846,-0.06279,-0.3151,-0.60035,-0.60366,-0.7369,-0.52545,-0.057639,-0.64371,-0.78052,-0.52409,-0.0077431,0.1352,0.2705,-0.47633,-0.32682,-0.47794,-0.27394,0.50124,0.45187,0.97799,0.86083,0.92902,0.26773,0.88161,0.5914,0.47046,0.51994,0.28711,0.34569,0.3401,-0.032809,0.68009,0.077418,0.30442,-0.32113,-0.090392,-0.35487,-0.59611,-0.59883,-0.47779,-0.677,-0.56896,-0.70118,-0.53088,-0.3784,-0.27169,0.16715,0.67711,-0.59339,-0.37701,-0.37572,-0.070956,-0.21205,0.12798
0.73877,1,0.20037,0.56153,0.14554,0.7287,0.36928,-0.093267,-0.1379,-0.10445,0.75659,0.56438,0.33198,0.046539,-0.46234,-0.62564,-0.90481,-0.85491,-0.79669,-0.76327,-0.14847,-0.93237,-0.61852,-0.274,0.62096,0.54064,0.72172,-0.31695,-0.30332,-0.84564,-0.13013,0.028931,0.59846,0.76438,0.91987,0.50108,-0.26626,0.52658,0.91184,0.6981,0.68353,-0.30706,0.0051291,-0.068492,-0.59013,0.32353,-0.12856,0.2841,-0.82434,-0.282,0.03051,-0.8438,-0.8704,-0.81025,-0.83201,-0.88902,-0.93179,-0.52912,-0.10794,0.078986,0.58076,0.92297,-0.019332,0.0036475,-0.1979,0.2646,-0.30251,0.71469
-0.15224,0.20037,1,-0.15878,-0.60078,-0.25525,-0.71279,-0.93744,-0.91394,-0.71408,-0.090268,-0.27253,-0.005109,0.87459,-0.1131,-0.20478,0.01127,0.093166,0.071381,-0.20859,-0.4168,-0.21068,0.46122,0.57825,0.32871,0.28047,0.30711,0.27554,0.44771,-0.033757,0.095412,-0.46304,-0.48079,-0.26536,-0.070865,-0.25921,-0.7919,-0.51921,-0.033897,-0.26811,-0.11133,-0.76986,-0.89347,-0.84427,-0.29928,-0.65577,-0.47284,-0.39635,-0.33511,-0.21578,0.18058,0.18738,-0.17281,-0.036297,0.17083,-0.051569,-0.13034,0.40955,0.48554,0.26937,0.33853,0.11446,0.61261,0.84187,0.48471,0.9919,-0.60116,0.67813
0.93542,0.56153,-0.15878,1,0.72766,0.68944,0.45059,0.23773,0.3385,0.29895,0.17141,0.28648,-0.20198,-0.15062,0.20244,-0.2731,-0.43068,-0.49901,-0.72365,-0.34724,0.025432,-0.45274,-0.66552,-0.60702,-0.19065,-0.11751,0.041806,-0.58321,-0.38827,-0.33671,-0.10427,0.71843,0.37587,0.89814,0.69296,0.91875,0.43251,0.89861,0.36959,0.40718,0.45288,0.4336,0.25177,0.42301,0.21952,0.7055,0.28968,0.34098,-0.175,0.14962,-0.56223,-0.4705,-0.41674,-0.39588,-0.60754,-0.45811,-0.51909,-0.55262,-0.51818,-0.44721,-0.066171,0.48727,-0.73445,-0.33504,-0.26552,-0.071355,-0.24986,-0.01403
0.66661,0.14554,-0.60078,0.72766,1,0.67774,0.60325,0.72112,0.61266,0.31507,0.10637,0.16566,-0.53727,-0.68126,0.10919,0.31193,-0.17574,-0.099229,-0.47198,-0.23767,-0.13695,-0.15089,-0.76698,-0.47461,-0.38367,-0.11895,-0.11685,-0.24911,-0.20716,-0.11288,-0.2514,0.63263,0.31656,0.65454,0.44919,0.81556,0.67134,0.83722,0.14707,0.3035,0.44395,0.71648,0.71149,0.58179,0.33651,0.9312,0.56598,0.59869,0.25372,-0.018749,-0.76282,-0.20198,-0.22549,0.05797,-0.25591,-0.042647,-0.26009,-0.31399,-0.34692,-0.21885,-0.12266,0.17158,-0.74934,-0.83273,-0.70957,-0.56674,0.19253,-0.47163
0.78919,0.7287,-0.25525,0.68944,0.67774,1,0.63856,0.37812,0.19533,0.0070249,0.69509,0.57435,-0.066967,-0.52817,-0.32314,-0.10003,-0.69279,-0.60039,-0.79076,-0.67082,-0.22701,-0.6688,-0.83834,-0.41499,0.29621,0.34692,0.44943,-0.31284,-0.36259,-0.7017,-0.20976,0.30275,0.60252,0.79252,0.90528,0.76081,0.18823,0.78245,0.74661,0.73867,0.90174,0.14977,0.42971,0.21138,-0.24693,0.76226,0.35519,0.74702,-0.42706,-0.27161,-0.46153,-0.67313,-0.71489,-0.464,-0.68646,-0.64652,-0.73866,-0.56995,-0.22477,0.028436,0.37041,0.62738,-0.33723,-0.52028,-0.64999,-0.21088,-0.073688,0.25027
0.4535,0.36928,-0.71279,0.45059,0.60325,0.63856,1,0.66165,0.70733,0.6531,0.59546,0.75969,0.16544,-0.74954,-0.049861,-0.23695,-0.56215,-0.6248,-0.63806,-0.21863,0.2971,-0.33621,-0.71083,-0.76519,0.14587,-0.042591,0.097125,-0.54129,-0.71626,-0.53583,0.082745,0.56053,0.90088,0.58498,0.52444,0.37017,0.60261,0.75584,0.51699,0.82734,0.64265,0.51476,0.65869,0.74014,-0.039813,0.82417,0.65497,0.71474,-0.25403,0.23968,-0.33882,-0.70026,-0.34585,-0.5307,-0.72297,-0.55736,-0.41061,-0.78291,-0.60838,-0.26629,-0.053842,0.38971,-0.56036,-0.66353,-0.4575,-0.65536,0.24569,-0.11336
0.29117,-0.093267,-0.93744,0.23773,0.72112,0.37812,0.66165,1,0.86052,0.5261,0.11399,0.13273,-0.19579,-0.87058,-0.047125,0.32415,-0.077148,-0.045712,-0.093373,0.0095408,0.17959,0.05368,-0.62838,-0.44934,-0.33109,-0.096502,-0.17134,-0.11257,-0.24661,0.028464,-0.29916,0.35191,0.39976,0.3778,0.2095,0.41109,0.69335,0.57256,0.1127,0.21212,0.16088,0.74518,0.9869,0.75143,0.21007,0.72816,0.35998,0.38321,0.35923,-0.037799,-0.23591,-0.17003,0.0082631,0.11823,-0.13211,0.088634,-0.03335,-0.26075,-0.30787,-0.12027,-0.16299,0.031603,-0.58731,-0.94539,-0.65937,-0.93448,0.60239,-0.65131
0.2887,-0.1379,-0.91394,0.3385,0.61266,0.19533,0.70733,0.86052,1,0.84008,-0.057607,0.18323,-0.049374,-0.68096,0.31206,0.018903,-0.0036766,-0.17328,-0.098294,0.28693,0.56721,0.1798,-0.45032,-0.72845,-0.48704,-0.43947,-0.42876,-0.47678,-0.52465,0.12329,0.031359,0.65658,0.47251,0.38785,0.10651,0.34836,0.89078,0.61832,-0.0092522,0.21742,0.011237,0.88601,0.82001,0.96917,0.44708,0.65612,0.41731,0.22049,0.37633,0.39227,-0.21058,-0.19853,0.21404,-0.060524,-0.27806,-0.0027704,0.10362,-0.48592,-0.66032,-0.51595,-0.50376,-0.060575,-0.80293,-0.7352,-0.26913,-0.87202,0.45143,-0.70124
0.1755,-0.10445,-0.71408,0.29895,0.31507,0.0070249,0.6531,0.5261,0.84008,1,-0.063926,0.39425,0.28929,-0.39004,0.53349,-0.29219,-0.015204,-0.3285,-0.15466,0.46397,0.80146,0.23508,-0.16667,-0.86249,-0.35279,-0.64013,-0.50122,-0.72781,-0.7701,0.045898,0.16097,0.75113,0.53136,0.292,-0.014876,0.13583,0.81077,0.48733,-0.06837,0.30128,-0.070324,0.74014,0.44722,0.92224,0.47032,0.42161,0.471,0.14044,0.12245,0.75812,-0.067754,-0.27728,0.31386,-0.2836,-0.40012,-0.18207,0.18718,-0.66894,-0.87062,-0.74032,-0.64522,-0.079908,-0.74602,-0.34726,0.13054,-0.64271,0.1702,-0.49359
