1.000000000000000000e+00,6.576222945891860294e-02,3.698190922544311587e-01,-8.343963367520271235e-02,-9.968906404676264321e-02,1.685345772182350321e-01,-4.072691960052071680e-02,-9.340198253514173099e-02,-1.509354338041731317e-02,-1.894699275259486837e-01,-1.259545700535700252e-01,-3.114515392618977252e-01,-1.861610732132325530e-01,-4.194394811182045046e-01,-1.152500968518233998e-01,2.227363759898637607e-01,-3.389338215122995601e-01,-1.304344344907268638e-01,-3.424109527828041455e-01,-2.614045401771160626e-01,-2.402658472768542386e-01,-1.114537173494847683e-01,-3.038407727892341592e-01,-4.074205654293300283e-01,1.296499725448565545e-02,-3.200545813515252025e-01,-1.241023723803896328e-03,-1.377936262080125818e-01,9.421513879621111476e-02,-2.804341109396454867e-01,2.084708075745135281e-01,5.205958665075248737e-01,3.166261865403229847e-01,-3.134489767274805522e-02,1.188647433958408550e-01,3.671868200768623192e-01,4.123623988024944231e-01,2.920183072430099225e-01,4.266106714016347501e-02,-1.013692945387519445e-01,2.861459270494620122e-01,1.012799361393167258e-01,1.769642923849287230e-01,1.784161114636041157e-01,1.709926325588916329e-01,1.975500087708766672e-01,1.934986348751026874e-01,1.942522766065240269e-01,6.121235401237679064e-01,4.322788900847623905e-01,7.664069680020815234e-01,2.196094231258047258e-01,4.919220536661351312e-02,-8.935859744750233868e-02,-3.251781188033579079e-04,5.398248029776724355e-01,-2.378215580124896922e-02,-5.062727371044654923e-02,-2.168373697812581991e-01,-1.090086446777620705e-01,-3.107073063275482827e-01,-1.433986544407734043e-01,-7.985136413980459258e-02,-2.129731655199163798e-01,-3.371934276866804248e-01,-2.509763236871391245e-01,8.378995216255669121e-02,-3.529966675991361713e-01,-3.390675684534267820e-01,-1.853490033274762805e-01,-3.235413705054495659e-01,-4.266948964366842345e-01,-3.817053491492662931e-01,-3.692742201492712484e-01,-2.906434367759530568e-01,-2.451477417686663274e-01,1.274450044858998002e-02,-4.466853396339285909e-01,1.631924565019216289e-01,4.671450736717904229e-01,-2.837837534566313158e-01,-4.204528382463985914e-02,-7.297957295317535065e-02,-1.560030315879303298e-01,-1.444787821643840897e-01,-2.053176422243173094e-01,2.474949374701753413e-01,-2.033192430109808657e-01,9.751179817045954601e-02,-8.038742196711191890e-02,2.804393126065360398e-01,1.864644125779138240e-01,-1.061261575629059012e-01,7.064490050573606073e-02,-1.687931328625164873e-01,1.484550797013494405e-01,-3.519958056159207954e-02,7.395473960047048434e-02,7.179943608252912224e-01,3.720100198131531255e-01
6.576222945891860294e-02,9.999999999999998890e-01,4.213333463142913682e-01,6.989768261213337164e-01,4.503670572777631054e-01,7.867125153548393257e-02,4.062829319051582955e-01,4.130037170416662184e-01,9.269272275779905090e-02,4.594599176267727403e-02,-1.886589441558502445e-01,-9.010165998191575765e-02,-1.787055406250483980e-01,-1.234925106715469428e-01,-2.184093139768464031e-01,6.274446026304481006e-01,-5.004684065009851190e-02,3.195941366915212578e-01,6.699481212216099046e-02,-3.847352450272407531e-03,1.362110499679833053e-01,1.562513066886235535e-01,4.570743099918800345e-02,-7.680271463770380058e-02,-2.278690536589406401e-01,-2.182462795193288452e-01,-2.968458779834177719e-01,-2.788209220220089213e-01,-2.161270535678131988e-01,-1.027468822787406116e-01,-1.549813379502448796e-01,-8.791640155560116743e-02,-7.362878170605671735e-02,1.902280263421063933e-01,9.495594631780204103e-03,-1.142588483179277081e-01,-2.552993864352701703e-01,-1.513608898661328028e-01,1.420467994841472792e-01,1.312078990679506618e-01,-2.025491660181732156e-01,-1.848713353717271468e-01,-6.308858515643896159e-02,-3.357322358177421417e-01,-2.340808219094308307e-01,-2.758256974878590118e-01,-2.164890091983815157e-01,-2.207246784213981461e-01,-1.857469302163823055e-01,-3.274225030308089979e-01,2.484033172440732462e-01,7.361152753905360058e-01,5.925864005715349991e-01,6.414158572157028226e-01,3.273921905781249087e-01,7.746657236879854469e-02,5.230437318757680254e-01,2.527109118153297862e-01,6.882733877039849853e-03,-1.408207746496614454e-01,-9.612136660103753893e-02,-7.703481345697606175e-02,5.708771218748462384e-02,-1.341476739939539420e-01,-1.385307383883965793e-01,-2.143542587925537091e-01,2.933330018537213396e-02,-1.087638445024212072e-02,1.943887474010888849e-01,3.800837656793764063e-01,1.329011056861692797e-01,2.406000130735999332e-01,4.014342990682640694e-02,1.859865365401781878e-01,-1.174197448347416572e-01,-1.992348917513674378e-01,-2.134065857866511429e-01,-1.563827877632398555e-01,-2.271844415661540273e-01,1.021987169599560680e-02,-1.362785217380417524e-01,-7.967036662797784274e-02,-3.491953048838103424e-01,-1.991940188384511840e-02,-3.690670130136368687e-01,-1.905940854064518963e-01,-3.123365615109341409e-01,-1.383808065770310014e-01,-6.443103663892502109e-02,-9.401156138026892095e-02,-8.083213707301124817e-02,-1.214633381581539939e-01,1.590536509445103219e-01,-1.430347810366012773e-01,-2.700532999123295141e-01,-2.891184309269326791e-01,-2.843481339392329721e-01,-2.980835109554037521e-01,-7.319499582679106497e-02,-3.152411505959096805e-01
3.698190922544311587e-01,4.213333463142913682e-01,1.000000000000000000e+00,2.368878799748219410e-01,2.886111214650395884e-01,3.806641027276825295e-01,5.536589825238001639e-02,2.521594239117104230e-01,2.709799747050393726e-01,-1.432187460260481437e-01,-4.051819559771531465e-02,-1.522106315276360866e-01,-4.088134109998467491e-02,-1.028656226538910978e-01,-2.409954604130710911e-03,2.036233960574796165e-01,-1.687128087734932336e-01,1.157113439904592367e-01,-1.063823760811203889e-01,3.835425665943051343e-02,8.970223064212988484e-02,-6.076326010066109701e-02,-2.412468186301511622e-02,-2.364814070433341464e-01,-5.504759412527283902e-02,-1.661610797781272186e-01,-1.739510399130849982e-01,-1.673611914494848862e-01,5.198170225917500553e-02,-8.739747664015905249e-02,4.124507763784548975e-02,5.200544579093989428e-02,-6.934509702106800288e-02,-5.182119458522271155e-02,-1.987076141078126801e-01,5.984771358433935845e-02,4.337559809806862399e-02,-1.400064503456614207e-01,-1.556301284338239554e-01,-1.932881505683368972e-01,-1.740315556227280680e-01,-2.118379547433755228e-01,-2.472672849104431692e-01,-3.892710190435592910e-02,-1.787832081101403681e-01,-9.977407048134298573e-02,-1.155216959820239558e-01,2.054497451861608207e-03,1.707261336648161487e-01,-1.311607695378688154e-01,3.779244253441598755e-01,5.471864911275798882e-01,2.823960638504258713e-01,3.197413660012372594e-01,3.695902196739718759e-01,4.886289996475550734e-01,3.084748894741481395e-01,2.184481479921028535e-01,-1.010975766938948389e-01,6.720071231546146447e-05,-1.474629586746179638e-02,9.168746649479730948e-02,1.589471138221460189e-01,-7.031574008130943299e-02,-1.019840663250741464e-01,-1.231500262593727968e-01,-7.449425055387076666e-02,-2.303209828197908676e-02,-3.675352149969136201e-02,1.215160154309063850e-01,6.436606955727801338e-02,-7.208774877542699355e-02,-6.689595745051679643e-02,-1.203579404708639833e-01,-1.316326376637413920e-01,-1.120256704703812833e-01,-2.581192552232680279e-02,-8.795561480585545322e-02,1.220748582685918064e-02,9.192884591778394121e-02,-1.053320099279283911e-01,-1.451289782795736893e-01,-1.373651590380418896e-01,-2.172481583014644890e-01,-1.495319828014973484e-01,-1.850846227754110451e-01,3.636047463625168702e-02,-8.475972386687541382e-02,-1.019703777217696589e-01,-2.163086225211643121e-01,-2.400709545996542599e-02,-8.522362748363040974e-02,-1.347888491107196718e-01,-2.555998315072441004e-02,-2.773252861737369734e-01,-8.256445180056633942e-03,-2.073508985394948989e-01,-1.092981428819219947e-01,2.853333359835968364e-01,-2.406455692499422875e-03
-8.343963367520269847e-02,6.989768261213337164e-01,2.368878799748219133e-01,1.000000000000000000e+00,3.589722952457343741e-01,1.718447117531073445e-02,3.876255061741998298e-01,4.711790948463764894e-01,1.083716429214294725e-03,1.185770647285640661e-01,-2.117058462498170035e-01,-6.260279697713234948e-02,2.676138239736478019e-02,-7.463541150393131207e-02,-2.948316043742759129e-01,6.511983468840361056e-01,1.142077166540060723e-01,2.850997516319838110e-01,1.517807309954130324e-01,-9.544845409083609067e-02,8.989358221736733212e-02,1.896285520595867857e-01,-2.420650680939617078e-03,1.576487375544426139e-02,-2.526674614912056138e-01,-1.471482957748752596e-01,-3.865738423878742336e-01,-2.828877403907377186e-01,-1.303900929820922261e-01,-1.114877855019774239e-01,-1.731151771247935178e-01,-1.209432693326962793e-01,-2.526346871709687567e-02,1.469080281103918306e-01,-3.352156636186583161e-02,-2.185919132483074567e-01,-2.466751099289543614e-01,-4.709155707048761491e-02,1.978912183118225199e-01,2.629630680120167985e-01,-1.905812503490109389e-01,-2.464015941592104519e-01,-2.431382226088071863e-02,-3.278635995099741240e-01,-2.343790891797208065e-01,-2.857476969238135212e-01,-1.719236785345015228e-01,-1.750887809862968769e-01,-2.350522455218630180e-01,-3.394470329468141090e-01,2.113348786088305453e-01,6.038669027137180123e-01,6.591974375834507294e-01,7.082079261424214511e-01,1.956182782897965822e-01,-8.959688986774660968e-02,6.287202489810338468e-01,1.455071829940045858e-01,7.972511707031321171e-02,-1.747116992189295670e-01,-1.057348956344985325e-01,7.292639573623143842e-03,1.141010582350815601e-03,-2.002077784899237434e-01,-7.135834855162290213e-02,-3.406023635504363267e-01,1.101792926520846622e-01,-5.732485904105522924e-03,1.992911098518924673e-01,3.208769887210641270e-01,2.052068928699698688e-02,2.510866769266797971e-01,2.331762404789025286e-02,2.739009609990908367e-01,-1.316372407265752609e-01,-2.022863640031158372e-01,-1.808288220953638836e-01,-1.849886646163793058e-01,-2.247591561768908230e-01,5.277924377960590413e-02,-1.042539881864826684e-01,-5.692333800845095215e-02,-2.638635621740461068e-01,-3.312598455343020165e-02,-3.922020796938024967e-01,-1.677028802086279746e-01,-3.103143185800881221e-01,-1.762347401918545331e-01,-1.424138564441241317e-01,-1.841217452182501157e-01,2.431770298068586245e-02,-5.451795975661855725e-02,2.567135668645452728e-01,-1.694035564485596446e-01,-1.765945948860002390e-01,-3.015588426492955554e-01,-3.685930669447242125e-01,-2.532402693936403604e-01,-1.987469076444772498e-01,-3.164416543875349652e-01
-9.968906404676261546e-02,4.503670572777631609e-01,2.886111214650395884e-01,3.589722952457343741e-01,1.000000000000000000e+00,1.899574353313173980e-01,1.144778284846382638e-01,2.625504477822907523e-01,1.817250736974977410e-01,-8.963524534673297794e-02,-1.192863635475664569e-01,-9.297774056132944442e-02,-2.088922837128466825e-01,-2.222563118265957066e-02,-2.139316573092858165e-01,1.630506542916415058e-01,-2.670761081334949508e-02,3.380530339686703689e-01,8.831531259668934375e-02,6.744692941482846593e-02,1.976164984316804152e-01,1.379170443859140671e-01,2.065524668890535154e-01,-4.345670306507561781e-02,-2.067455949969536910e-01,-3.936524456619238527e-02,-1.761708348840854699e-01,-2.560259516589645234e-01,-2.644608354808014247e-02,5.442836705298119415e-02,-9.273303884972906863e-02,-2.509197579145897028e-01,-1.083245129523753153e-01,1.787082735258520017e-01,-4.371101448116813948e-02,-4.836247870297769036e-02,-2.604200313514055676e-01,-2.198055961223608079e-01,-7.619459969177911837e-03,-9.834126617469528264e-02,-9.055215768058612336e-02,-1.314260248049142210e-01,-8.647115299929160337e-02,-1.206778143906736822e-01,-2.060224977450096639e-01,-1.107938122895319455e-01,3.511558907727511340e-03,-3.212924947343607368e-02,3.477993882556352362e-02,-1.367133849209267449e-01,-7.819855238750249293e-03,2.646222882588126768e-01,1.822969753668371162e-01,4.725800884052384632e-01,5.067287239984392677e-01,-5.521455220010361431e-02,2.750887689004508085e-01,2.407883695174505012e-01,-6.797825289838253793e-02,4.817434064861201432e-02,-5.881061426890077902e-03,-1.280913598207784054e-01,-4.497871991630183336e-02,-8.085168964262413882e-02,-1.414108278432925914e-01,-6.780111325043400305e-02,3.647356067755952447e-02,-6.221011484900261512e-02,2.217552010627309167e-01,4.096551503525691640e-01,1.625933053717293630e-01,6.005312386371893657e-02,2.140999708854791350e-01,-1.114277254832181513e-01,-1.047372633976638573e-01,-1.068001252945952328e-01,-9.401150512515583924e-02,-2.886601029650580352e-02,-1.814011458264989107e-01,-2.392356150251310209e-01,-4.498798366283972977e-02,1.280544664613761652e-01,-2.051829181162865001e-01,-5.643562624623883750e-02,-1.513971600934062856e-01,1.086738585351382062e-02,-1.445524515594048542e-01,-2.852074301351844449e-02,9.406239177071241964e-02,2.286047838229469595e-02,-9.229907182646922281e-02,-2.795266314064308588e-01,-8.060787308275209340e-02,-5.716108539167896047e-02,-1.670700530532759631e-01,-1.424924805937680949e-01,-2.160404721471476663e-01,-1.657376324803695733e-01,-1.066501574321754020e-01,-8.928511684694011297e-02
1.685345772182350321e-01,7.867125153548391869e-02,3.806641027276825850e-01,1.718447117531073445e-02,1.899574353313173702e-01,1.000000000000000000e+00,-4.756285832019078313e-02,2.353688564631919444e-01,4.489640820847685676e-01,-1.134358813133454491e-01,-7.764144871316155938e-02,-1.621941617691404769e-01,-7.829505923158204539e-02,-1.972884208196662992e-01,-2.207393858669151054e-01,3.257680015886747077e-02,-2.462721811421664797e-01,1.838274237142716594e-01,-1.550866045322231157e-01,8.147623565215912633e-02,3.005718049824772451e-03,6.289975861074088501e-03,-2.144434798325628444e-02,-2.702199244809876388e-01,-1.588099416685296861e-01,-1.095388046958555434e-01,-1.389358078462154221e-02,-1.017786501048880826e-01,4.623986821385946133e-02,-1.808156006081982903e-01,-2.915857988813300161e-02,8.809975268804282056e-02,1.871785049679886570e-01,1.488956938941929375e-02,5.795550385029687307e-02,2.658117084284007947e-01,3.052446719638523404e-02,-1.114026611089939112e-01,-5.360535091751424813e-02,-1.200801830013236704e-01,3.944213415624640146e-02,-1.355735290701796936e-01,-1.292979394994168973e-01,-5.070059950671938764e-02,1.893814356071816390e-02,-1.395914851270699253e-01,1.123967522651952711e-01,1.321999993309762311e-01,4.115171883255454022e-01,1.944347490111675292e-02,2.573379027970176813e-01,2.143465216851594968e-01,2.435798441298283809e-03,5.163665043698429519e-02,5.441492837915814507e-01,4.261081620982353768e-01,1.184669491737162517e-01,1.667892984144781765e-01,-1.158003897519309239e-01,-6.346786757780527310e-02,-1.478959922553230166e-01,4.305844315737931104e-03,-1.665622828748113959e-01,-2.238268703390695058e-01,-1.697886331632600665e-01,-1.503877798588651171e-01,4.046830325960840830e-02,-1.262720342486083891e-01,-1.739498044837063315e-02,1.146509353952712834e-01,-2.858345371082332206e-02,-1.196727686107626198e-01,5.970141052928760322e-02,-1.513436889421842790e-01,-2.713706714361943662e-01,-1.294126761329479902e-01,-1.567711995762587074e-01,-1.641378547179511704e-01,3.816537614975605563e-02,4.617657947594438345e-02,-1.687479982811748991e-01,2.320445016853887044e-01,5.623284280276686503e-03,-6.300066179599210503e-02,-2.869174059943616073e-02,4.950580430057217179e-02,-2.467329544294465798e-02,-2.858556686587855611e-02,1.604772524199837014e-01,-4.222700394925717887e-02,-2.610212470507426719e-02,-1.772838141346228247e-01,-1.304356385841172750e-01,-5.813949855506887754e-02,-3.583894114260599562e-01,-3.183782496669327472e-02,-6.005299339376075907e-02,1.501047411983183477e-01,3.531753395693671416e-01,1.957389703476710985e-01
-4.072691960052071680e-02,4.062829319051582955e-01,5.536589825238001639e-02,3.876255061741998298e-01,1.144778284846382499e-01,-4.756285832019078313e-02,1.000000000000000000e+00,4.723875740006247548e-01,7.194905062491173398e-02,2.887416907263594679e-01,-9.637687775416159397e-02,1.059937305428610699e-01,2.398761527695024778e-02,1.906463318398679899e-02,-1.019076682128866318e-01,4.974254091793252064e-01,2.868609653949051319e-01,1.239043974423051503e-01,1.768209681561977165e-01,-5.346273223961582610e-02,2.502067684286778948e-01,-2.708335486024189900e-02,2.713872302957781590e-02,1.709224937563871560e-01,-8.808426364357135885e-02,-2.708279637929169037e-01,-4.157504379877062783e-01,-4.470293381426144186e-01,-1.469525574513866062e-01,-1.160893948155747590e-01,-2.157567224926409399e-01,-2.633098612317624830e-04,-9.782465879683022170e-02,-5.553157872719653027e-02,-2.497569334106433947e-01,-1.310487356224187272e-01,-4.185984686740905625e-01,1.786403535602486270e-01,2.253741166368252169e-01,4.240086812393876192e-01,-5.570008930609177122e-02,-4.097904978627211481e-01,-6.370005595280851807e-02,-3.371391040112249327e-01,-3.135626906790709989e-01,-2.322873796658553591e-01,-2.446279312494810954e-01,-4.119974253960893007e-01,-2.476505631367180715e-01,-1.778072497888188441e-01,1.385360417644161124e-01,3.239039527735917412e-01,6.602247756210108953e-01,1.946621570014762381e-01,1.129802532679308052e-01,-7.945053889365481792e-02,4.766796188666627132e-01,2.462441460609402777e-01,2.389301735919369674e-01,-1.497443129517016525e-01,1.668596738108424349e-02,5.709032910831184776e-02,1.881759332687180375e-01,-3.999072390769772833e-02,9.580509228073583183e-02,-9.846862024596447771e-02,5.688079047903272789e-01,2.316631573412534228e-01,7.504208944039979234e-02,2.123630114437727867e-01,1.298287227967070689e-01,1.280104294354485472e-01,3.179104327130695407e-02,5.087289074051346560e-01,2.660404220664913666e-01,-2.542703524357030620e-01,-1.684424428258042561e-01,-1.835074528593391430e-01,-2.519640198287508848e-01,8.401831886471969324e-02,-1.803496179782860254e-01,-2.337585666244957616e-01,-4.846676067744367100e-01,-3.386760863194036575e-01,-4.677812472543245170e-01,-4.376980054893320204e-01,-4.198585391172299230e-01,-5.254966908176049722e-01,-2.332574883452004644e-01,-8.679904250219190598e-02,6.316176289584691898e-03,1.445826436195083164e-01,3.628750257519615663e-01,-4.370194420670225344e-01,-6.575056689562691799e-03,-3.161045286743555671e-01,-3.006617853825298003e-01,-3.733659475758582813e-01,-1.073085058123113278e-02,-1.855565564956294655e-01
-9.340198253514173099e-02,4.130037170416662184e-01,2.521594239117104230e-01,4.711790948463765449e-01,2.625504477822908078e-01,2.353688564631919444e-01,4.723875740006248103e-01,1.000000000000000000e+00,3.369576810611958351e-01,4.131839832037037356e-03,-2.138634137407106339e-01,-5.734954903006354160e-02,-6.833288505593654305e-02,2.646897376166019306e-02,-1.197427075684659170e-01,2.681526808595426359e-01,1.262586251058294973e-01,5.610755705856396158e-01,2.722928319869853953e-01,2.274360113999117639e-01,3.101648112082287523e-01,3.927059644325890664e-02,3.014823160637971067e-01,4.558839956353122336e-02,-3.916953521370634128e-01,-2.361430553168926416e-01,-2.616272350587212081e-01,-3.536204556550766043e-01,-1.121119049983673177e-01,-2.235726474925864293e-02,-3.165764648660545078e-01,-2.853318347585147019e-01,-1.695069835710243389e-01,2.841144021995553048e-01,-1.116864355954391846e-01,1.748108550427936170e-02,-3.063337300573233946e-01,-2.849445793221859757e-01,-9.882169311395290479e-02,-7.235852766555123279e-03,-1.422811475192711783e-01,-4.886872025717469148e-01,-3.010127978937680027e-01,-4.049961302501421390e-01,-2.208220875201710731e-01,-4.107967510931482269e-01,-1.761685507238343051e-01,-2.384846996009852838e-01,-2.032986360746728560e-01,-3.683337378338514267e-01,3.137384620510053762e-02,3.681537989647094555e-01,4.359989222271341558e-01,2.811138614285618176e-01,3.290977863965599548e-01,1.222681593117635052e-01,7.619553039207377365e-01,4.978321419234948420e-01,-1.141092828100810815e-02,-1.513820523962956521e-01,-1.636080710337730060e-01,-9.106191881840124125e-02,1.159578427917938581e-01,-4.016881179573167371e-02,1.561534191970243846e-01,-1.737907389208930564e-01,2.691572593064177066e-01,1.534796095650353409e-01,4.140274847742973496e-01,6.334199968039728734e-01,3.212427018598978390e-01,2.000268649756555550e-01,3.963661077313318515e-01,2.637819738333593289e-01,5.634141948928281067e-03,-2.224799291794619660e-01,-2.422949952018345898e-01,1.836324313228710273e-02,-3.173796787786488105e-01,-1.392079078716347562e-01,6.673535204411273902e-02,8.888728786203022036e-02,-2.048631683955356997e-01,-8.829586611022592624e-02,-1.328950920650196765e-01,-1.752093525553054948e-02,-3.798429159137980404e-01,-2.364800186802164805e-01,4.906186862366852114e-02,1.616644215623479208e-02,-2.238721284136445666e-01,-3.077080265233707035e-01,-6.000795705696462812e-03,-3.983748401589233268e-01,-3.852954684767270765e-01,-3.961519161802892208e-01,-2.464786379205566313e-01,-8.130051910043829821e-02,-3.697389681517657123e-02,-3.084130342897668520e-01
-1.509354338041731490e-02,9.269272275779905090e-02,2.709799747050393726e-01,1.083716429214294941e-03,1.817250736974977410e-01,4.489640820847685121e-01,7.194905062491174785e-02,3.369576810611958351e-01,1.000000000000000000e+00,-5.843185065287417879e-02,9.948947439625545341e-02,-8.710273058549608538e-02,-2.258028347240446654e-01,-1.079289463266723259e-01,1.343435733671563201e-02,-8.464335813034107314e-02,-1.041819167142082753e-01,7.440723909236081346e-02,-1.271700794085320052e-01,1.168342457956736691e-01,1.028793990591069241e-01,-2.351579183014260999e-01,-6.524719688983442178e-02,-7.878966569995446423e-02,4.342479291822713694e-02,-1.967422301551434716e-01,3.516724472366292154e-02,-1.502775013965808593e-01,1.611551563343767424e-01,-1.697150810055707004e-01,-9.850573667579807027e-03,2.029110793030906162e-02,-2.640658153662441866e-03,-1.262419161321098049e-01,-2.057975640900446546e-01,3.480010624373249262e-01,-1.553966666403178709e-01,-1.197042256708217844e-01,-1.016367557363315327e-01,-8.554822384245784617e-02,-8.159022409756971905e-02,-2.197409589222588111e-01,-2.254873197148187236e-01,-2.526016387132678717e-02,5.585361693655862408e-02,-1.218883965397213054e-01,-8.806703051600284216e-02,-6.027070745732254070e-02,9.733117734896781781e-02,-2.964932709576216172e-02,2.441167338809813528e-02,1.369706464930716683e-01,3.080082578155928646e-02,6.272241200533661132e-02,4.260744332375020482e-01,3.449118870914291701e-01,1.741223383325573304e-01,5.211399835516395962e-01,4.854202961302701153e-02,1.642813430615079895e-01,-1.161403672405003987e-02,-1.075702519093891529e-01,-4.018474067581633002e-02,-3.240516253643024869e-02,1.448131181423459660e-02,1.245715089675541315e-01,2.276383137826443748e-01,-1.004305438020801182e-02,-8.993674227627830586e-02,1.320898095264255445e-01,1.931801617501343049e-01,-2.147808967582943707e-01,-6.902864846718860699e-03,7.845466272532444774e-02,7.341817645038752060e-02,-6.885530156035775395e-02,2.751529079369327210e-02,-1.354561075604427123e-01,6.609897690422820993e-02,1.961410212524234559e-02,-7.590834296875020870e-02,1.073232505358864136e-01,1.226401715372014561e-01,-1.618913998457920944e-01,-3.401712395703344882e-02,-3.893666254224184293e-04,-2.263244874596949049e-02,-1.081505265751087630e-01,1.695103725615151047e-01,7.457650756996642150e-02,-1.267511096393527936e-01,-1.367788492884559892e-01,-5.267072796489086911e-02,-1.217726632991170538e-01,-3.285927030691960793e-01,9.320624217668287484e-03,5.216479838604099785e-03,5.954859114867751962e-02,1.123418099238642776e-01,1.077965331030289464e-01
-1.894699275259487115e-01,4.594599176267727403e-02,-1.432187460260481437e-01,1.185770647285640661e-01,-8.963524534673297794e-02,-1.134358813133454630e-01,2.887416907263594679e-01,4.131839832037036489e-03,-5.843185065287418573e-02,1.000000000000000000e+00,4.067654395662173572e-01,6.960633088325415274e-01,5.011587745485505119e-01,3.005796242885818703e-01,7.863986866214929539e-02,1.832078265538925055e-01,2.959892150816563205e-01,-1.327666945638814600e-01,2.277802614867164843e-01,-2.354099870533422623e-01,2.757375881152478517e-02,2.141368479461446539e-01,-7.823471886245660090e-02,3.465958232652693316e-01,1.382936313158974750e-01,-2.353448033326655477e-05,-4.501397593739157044e-01,-3.158759829519244833e-01,-1.400841893418131867e-01,1.829862328555038331e-01,-2.885588157581495672e-01,-3.545073619247878643e-02,-9.246155026216593131e-02,-8.019615543820379777e-02,-6.898061912436762033e-02,-2.479174500986665863e-01,-4.036852332155995704e-01,2.998133279079621127e-01,5.699341581029507831e-01,5.466904947474028331e-01,-2.520489372047552967e-01,-2.618312758215024516e-01,1.090535058352606890e-01,-4.192073316386331072e-01,-2.048534615979936413e-01,-3.435665806827389868e-01,-2.617862952626499595e-01,-4.134713514249390709e-01,-3.196056702138158623e-01,-3.275178400227904962e-01,-9.002835850710438903e-02,-1.496874506136276935e-02,1.030513396300238305e-01,-4.960554182662805373e-02,-9.294102032966165827e-02,-2.580267541453035718e-01,-1.546517251349512588e-02,-1.056036902133049571e-01,8.739356615222088065e-01,2.081618942228145863e-01,5.079221654806922448e-01,4.217922453146649708e-01,1.651532042606984330e-01,1.663660533090390581e-01,7.917754363767454118e-02,1.109658352242534757e-01,6.156653380966572303e-03,1.098009602774034782e-01,-6.929198986714599218e-02,-1.397005035147693697e-01,-5.201995156263901354e-02,1.629341569117087607e-01,-1.982443930875625593e-01,3.891545508813657461e-01,3.415252026133899776e-01,-4.305436015970386804e-02,-1.239158987173152593e-01,8.189040762160518586e-03,-3.045441313157852270e-01,-3.905579400945506652e-02,-2.326491736739806637e-01,-3.414694837153655627e-01,-4.457452391455176133e-01,-2.574573230483520048e-01,-4.232941609288090046e-01,-3.388370190785756630e-01,-3.212013834740387042e-01,-4.190897448360423883e-01,-5.041172811158780576e-01,-4.302300786613245664e-01,-1.283715383549855100e-02,3.783432099083810507e-01,7.737886351619164271e-01,-4.237413433732990509e-01,-4.666094410430494943e-02,-4.497720383629227325e-01,-4.589984407116113330e-01,-4.937227089006921421e-01,-2.560803444525241446e-01,-2.557838784257426279e-01
